"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Visitor Trend","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Short % of Float","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌P Rel‌ (SPY)","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌Perf Idx‌ (120,SPY)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Beta‌ (20,SPY)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2022-03-24T23:00:00.000Z","303.68","-0.14","-0.03","22,566,500","56.29","310.80","292.64","274.47","98.84","296.98","296.98","296.98","","-5.13","291.79","1.09","0.79","-47.71","-3,148,407.64","0.09","0.25","72.18","4.14","291.57","0.17","6.21","-0.04","100.00","68.53","-165,386,600.00","306.45","2.90","306.98","92.19","91.68","92.19","91.68","82.83","51.08","313.24","302.10","290.96","19.58","","","80.75","74.89","","98.97","56.29","46.57","0.21","0.17","0.05","-0.85","1.26","0.84","21.37","-21.37","8.89","2.40","45.00","8.69","-5.96","-30.08","1.00","307.00","293.00","8,012,976.93","0.67","8.88","1.42","1.44","88.48","93.69","295.14","318.77","275.17","338.74","251.54","362.37","231.57","0.97","278.34","200,175,700.00","157.51","142.61","311.83","296.98","282.13","9.53","292.64","296.98","302.32","296.98","64.57","24.77","291.14","25.06","0.28","1.42","-1.14","2.55","270.00","2.16","0.79","276.27","306.45","2,820,077.47","1,056,840.80","1,763,236.67","339.01","298.12","257.23","53.99","292.12","287.75","300.68","310.17","281.78","25.80","305.00","6.21","312.88","297.98","283.08","302.91","301.53","299.31","298.12","297.21","296.30","296.21","296.94","297.77","298.63","299.46","300.91","1.35","2.08","-3.57","0","305.00","275.82","8.65","2.44","41,863,754.00","2.48","2.10","28.99","35.00","305.00","287.50","270.00","3.84","-3.03","7.45","98.48","47.01","","68.51","-0.91","-6.30","0.24","-5.43","-5.42","12.42","310.80","292.64","274.47","80.39","1.33","0.21","7.01","8.51","277.55","325.22","282.14","92.86","100.00","7.14","291.55","289.47","293.04","20.52","17.98","24.47","10,718.00","98.84"
"2022-03-27T22:00:00.000Z","310.70","2.31","2.42","29,578,200","60.74","312.89","293.23","273.58","105.86","297.10","297.10","297.10","","-0.29","294.12","1.20","0.67","-38.58","-2,928,807.65","0.07","0.28","74.23","3.53","293.86","0.20","7.12","0","100.00","74.83","-135,808,400.00","308.77","973.21","284.71","97.34","94.17","97.34","94.17","88.00","57.79","315.42","304.41","293.39","19.37","","","96.46","67.32","","99.49","60.74","49.73","0.27","0.21","0.06","-0.16","1.85","0.19","30.85","-30.85","33.25","2.53","45.00","17.27","5.15","-24.05","1.00","311.00","293.00","8,696,721.49","0.68","12.63","2.39","2.05","90.53","93.68","295.14","318.77","275.17","338.74","251.54","362.37","231.57","0.98","280.51","229,753,900.00","157.51","142.78","311.95","297.10","282.24","14.46","293.23","297.10","302.59","297.10","73.99","34.85","293.32","25.01","0.22","2.39","-0.43","2.82","270.00","2.13","0.79","278.95","308.77","3,292,380.79","1,376,203.66","1,916,177.13","340.77","300.41","260.05","55.00","297.00","290.40","300.35","310.17","289.98","23.98","305.50","6.47","315.27","300.26","285.24","306.81","304.58","301.84","300.41","299.29","298.10","297.15","297.70","298.40","299.15","299.90","301.23","1.35","0.87","-4.05","0","305.00","275.82","11.97","5.50","65,546,009.38","2.88","2.48","51.83","35.50","305.50","287.75","270.00","5.35","3.92","11.05","136.79","45.39","","65.29","0.62","-10.59","0.24","-5.45","-5.43","13.40","312.89","293.23","273.58","94.44","1.35","0.29","8.91","8.41","277.55","332.20","289.20","100.00","100.00","0","291.34","290.48","294.53","23.78","16.89","23.93","11,691.21","105.86"
"2022-03-28T22:00:00.000Z","315.41","1.52","1.63","30,393,400","63.42","316.16","294.26","272.35","112.22","297.20","297.20","297.20","315.41","-1.03","296.06","1.20","0.70","-13.67","-2,658,349.45","0.07","0.31","73.75","3.37","295.79","0.23","6.77","0.04","100.00","79.86","-105,415,000.00","313.12","431.79","289.95","97.85","95.79","97.85","95.79","91.74","63.96","317.54","306.68","295.81","21.65","","","100.63","61.06","","99.74","63.42","52.75","0.35","0.25","0.10","1.12","1.75","0.25","56.13","-56.13","47.80","2.48","50.00","25.65","15.87","-17.17","1.00","317.00","307.00","9,157,463.84","0.68","9.33","3.50","2.45","91.90","93.68","295.14","318.77","275.17","338.74","251.54","362.37","231.57","0.99","283.54","260,147,300.00","157.51","142.94","312.06","297.20","282.34","16.22","294.26","297.20","302.87","297.20","73.87","26.91","295.27","24.98","0.22","3.50","0.35","3.14","275.82","2.50","0.87","278.07","313.12","3,732,540.69","1,712,823.24","2,019,717.46","342.84","303.13","263.43","56.70","302.60","292.91","298.79","310.17","277.35","19.75","310.80","6.77","317.27","302.16","287.05","311.11","308.19","304.85","303.13","301.77","300.26","298.33","298.68","299.23","299.86","300.50","301.70","1.35","0.47","-3.97","0","305.00","275.82","14.62","7.85","76,632,672.94","3.28","2.88","44.88","40.80","310.80","290.40","270.00","6.25","8.79","14.01","154.25","37.96","","62.67","0.73","-8.48","0.29","-5.45","-5.44","14.89","316.16","294.26","272.35","98.29","1.37","0.27","10.73","8.30","284.75","336.67","294.15","78.57","100.00","21.43","291.43","291.90","295.87","26.72","15.91","24.03","12,123.00","112.22"
"2022-03-29T22:00:00.000Z","313.86","-0.49","-0.38","28,163,600","61.92","318.34","294.94","271.53","110.13","297.43","297.43","297.43","","-5.21","298.14","1.26","0.68","-8.05","-2,594,033.20","0.07","0.33","72.53","3.11","297.90","0.22","4.37","0.08","100.00","83.89","-133,578,600.00","315.89","-90.81","292.62","97.83","97.67","97.83","97.67","91.03","68.88","320.07","309.55","299.03","22.33","","","97.53","60.23","","99.87","61.92","49.47","0.39","0.31","0.09","1.73","1.53","0.63","60.19","-60.19","29.44","1.86","45.00","27.64","20.64","-10.03","1.00","317.00","311.00","9,019,059.55","0.68","9.90","4.20","2.09","91.90","93.68","295.14","318.77","275.17","338.74","251.54","362.37","231.57","0.99","287.42","231,983,700.00","156.74","143.09","312.30","297.43","282.56","11.56","294.94","297.43","303.14","297.43","80.85","28.27","297.42","24.79","0.16","4.20","1.12","3.08","275.82","2.62","0.89","279.23","315.89","4,077,328.03","2,050,609.63","2,026,718.39","343.01","305.08","267.16","54.19","304.34","292.98","296.90","310.17","274.73","18.94","315.82","4.37","319.17","303.97","288.78","312.48","310.08","306.86","305.08","303.63","301.96","299.33","299.53","299.94","300.47","301.03","302.10","1.40","1.12","-4.20","0","305.00","275.82","12.94","8.57","59,448,848.85","3.69","3.28","48.60","45.82","315.82","292.91","270.00","5.02","8.58","15.74","138.69","36.58","","54.41","-0.65","-3.52","0.26","-5.45","-5.45","15.87","318.34","294.94","271.53","90.42","1.41","0.24","13.27","8.02","289.73","333.49","294.23","85.71","100.00","14.29","291.85","292.97","297.18","25.79","15.29","24.14","12,032.19","110.13"
"2022-03-30T22:00:00.000Z","308.31","-1.77","-1.66","33,422,100","56.74","319.68","295.56","271.44","103.30","297.53","297.53","297.53","","-19.04","300.12","1.24","0.71","22.83","-2,094,599.87","0.06","0.32","65.62","2.61","299.86","0.17","7.25","0.12","100.00","87.11","-167,000,700.00","315.63","-682.75","292.62","91.58","95.75","91.58","95.75","79.09","70.74","320.84","310.39","299.95","20.18","0.49","0.49","96.55","56.80","36,814,442.00","99.94","56.74","46.73","0.37","0.35","0.01","1.77","1.49","1.84","56.50","-56.50","-7.12","1.13","45.00","30.17","26.12","-2.88","-1.00","317.00","307.00","8,428,056.38","0.68","10.08","4.26","1.04","90.27","93.67","295.14","318.77","275.17","338.74","251.54","362.37","231.57","0.99","291.41","198,561,600.00","156.74","143.24","312.40","297.53","282.65","4.24","295.56","297.53","303.40","297.53","79.16","28.24","299.35","24.37","0.22","4.26","1.75","2.51","275.82","2.27","0.82","283.87","315.63","3,062,788.39","2,195,206.60","867,581.79","343.43","305.67","267.92","55.12","305.43","292.98","295.10","310.17","264.58","22.20","315.95","7.25","321.05","305.76","290.47","310.40","309.49","307.18","305.67","304.35","302.76","299.91","300.02","300.35","300.81","301.31","302.30","1.40","1.72","-5.24","0","305.00","275.82","11.37","4.12","24,457,263.73","3.27","3.69","42.79","45.95","315.95","292.98","270.00","2.47","4.27","16.32","103.06","35.55","1.02","22.77","-2.37","-4.35","0.24","-5.46","-5.45","16.32","319.68","295.56","271.44","76.43","1.38","0.24","15.13","7.96","289.73","328.37","288.25","85.71","92.86","7.14","292.29","294.01","299.25","24.11","17.60","23.53","11,349.44","103.30"
"2022-03-31T22:00:00.000Z","309.42","0.36","0.47","27,110,500","57.51","321.23","296.54","271.84","107.18","297.68","297.68","297.68","","-17.54","302.27","1.26","0.70","-11.58","-2,182,925.32","0.07","0.32","72.11","1.62","301.95","0.19","4.59","0.15","100.00","89.69","-139,890,200.00","314.33","-12.14","292.62","86.07","91.82","86.07","91.82","67.26","70.11","321.69","311.54","301.39","15.33","","","89.57","66.04","","99.97","57.51","49.61","0.29","0.36","-0.07","1.82","1.25","1.32","36.74","-36.74","-4.60","0.60","50.00","33.85","32.44","4.33","1.00","311.00","293.00","8,525,662.96","0.68","11.93","4.35","0.91","90.27","93.66","298.09","326.17","280.22","344.04","252.14","372.12","234.27","0.99","294.85","225,672,100.00","157.30","143.41","312.57","297.68","282.80","4.10","296.54","297.68","303.64","297.68","79.28","32.98","301.30","24.09","0.17","4.35","2.27","2.08","275.82","1.71","0.81","290.44","314.33","2,269,383.50","2,205,803.30","63,580.20","342.63","306.35","270.08","58.38","306.84","292.98","290.61","307.91","269.50","21.08","315.95","4.59","322.82","307.44","292.07","309.91","309.47","307.68","306.35","305.13","303.59","300.52","300.54","300.79","301.18","301.63","302.53","1.40","2.03","-6.83","1.00","315.95","275.82","5.56","0.97","25,262,381.08","2.47","3.27","46.95","45.95","315.95","292.98","270.00","2.04","6.56","16.94","80.27","36.51","","29.79","-1.59","-7.72","0.29","-5.46","-5.45","16.66","321.23","296.54","271.84","76.08","1.37","0.27","15.96","7.72","289.73","328.22","290.62","85.71","85.71","0","293.02","295.06","301.89","23.09","19.03","22.54","11,337.30","107.18"
"2022-04-03T22:00:00.000Z","314.97","1.79","1.90","24,289,600","61.20","322.89","298.34","273.79","112.73","298.06","298.06","298.06","","-2.99","304.30","1.31","0.68","-29.07","-2,452,278.59","0.08","0.32","72.31","1.13","304.00","0.22","5.69","0.17","100.00","91.75","-115,600,600.00","315.05","819.33","292.68","86.81","88.15","86.81","88.15","67.99","69.72","322.36","312.39","302.43","13.58","","","95.04","66.12","","99.98","61.20","52.31","0.23","0.32","-0.09","2.12","2.08","0.67","19.18","-19.18","24.71","1.34","55.00","41.84","42.97","11.68","1.00","317.00","307.00","8,961,339.32","0.69","9.69","4.82","1.46","90.27","93.65","298.09","326.17","280.22","344.04","252.14","372.12","234.27","1.00","297.80","249,961,700.00","160.12","143.58","312.97","298.06","283.16","8.00","298.34","298.06","303.92","298.06","78.93","27.82","303.38","23.91","0.22","4.82","2.78","2.03","278.73","1.51","0.80","293.90","315.05","2,644,832.05","2,268,521.69","376,310.36","343.41","307.92","272.43","69.15","306.84","292.98","289.76","307.91","260.55","21.79","315.95","5.40","324.62","309.16","293.70","312.44","311.30","309.30","307.92","306.64","305.01","301.45","301.34","301.48","301.78","302.15","302.94","1.37","3.02","-7.64","0","315.95","275.82","9.05","3.65","40,911,610.00","2.15","2.47","49.17","45.95","315.95","292.98","270.00","3.19","13.82","16.89","103.18","39.08","","31.09","-0.03","-8.81","0.40","-5.46","-5.46","16.46","322.89","298.34","273.79","83.87","1.40","0.28","16.39","7.58","289.73","333.42","296.52","78.57","78.57","0","293.60","296.62","304.27","26.55","18.01","22.30","12,156.62","112.73"
"2022-04-04T22:00:00.000Z","310.88","-1.30","-1.19","23,156,700","57.25","322.91","300.09","277.27","108.64","298.35","298.35","298.35","","-19.07","305.73","1.29","0.74","-38.78","-2,725,737.95","0.06","0.35","66.29","1.08","305.51","0.19","5.10","0.20","100.00","93.40","-138,757,300.00","314.96","-330.65","293.28","86.80","86.56","86.80","86.56","63.20","68.54","321.23","311.49","301.75","12.43","","","92.42","72.06","","99.99","57.25","49.55","0.19","0.27","-0.07","2.17","1.29","0.92","12.93","-12.93","-4.58","0.42","55.00","46.12","49.50","19.30","-1.00","317.00","307.00","8,660,641.42","0.69","5.60","4.80","0.69","90.27","93.64","298.09","326.17","280.22","344.04","252.14","372.12","234.27","0.99","300.34","226,805,000.00","158.04","143.73","313.27","298.35","283.44","3.04","300.09","298.35","304.16","298.35","72.35","16.49","305.06","23.78","0.22","4.80","3.18","1.61","283.20","1.32","0.73","296.54","314.96","1,964,079.70","2,225,029.98","-260,950.28","342.95","308.46","273.96","68.72","307.14","292.98","289.76","307.91","255.35","22.49","315.95","5.00","325.86","310.34","294.82","311.66","311.16","309.65","308.46","307.29","305.75","302.06","301.87","301.94","302.18","302.50","303.20","1.32","4.41","-7.12","-1.00","315.95","305.54","8.12","3.12","21,536,977.40","2.03","2.15","37.06","45.95","315.95","292.98","270.00","1.46","11.88","15.75","87.85","44.31","","32.91","-1.31","-10.76","0.41","-5.47","-5.46","15.21","322.91","300.09","277.27","73.64","1.37","0.21","15.98","7.40","290.93","328.70","293.06","71.43","71.43","0","294.19","298.60","305.72","25.24","17.12","22.08","11,825.98","108.64"
"2022-04-05T22:00:00.000Z","299.50","-3.66","-3.55","40,110,400","47.96","322.84","300.64","278.44","97.26","298.57","298.57","298.57","","-70.84","306.22","1.08","0.81","30.16","-1,556,492.28","0.07","0.33","52.63","1.67","306.05","0.14","14.17","0.20","89.48","92.62","-178,867,700.00","311.58","-1,637.38","293.28","69.03","80.88","69.03","80.88","30.26","61.58","318.94","308.62","298.30","11.49","","","81.47","74.24","","50.00","47.96","46.88","0.15","0.22","-0.06","1.31","0.77","3.56","40.28","-40.28","-68.44","-0.10","50.00","45.74","51.68","26.49","-1.00","311.00","293.00","7,192,368.96","0.67","1.45","3.82","-0.96","86.97","93.60","298.09","326.17","280.22","344.04","252.14","372.12","234.27","0.97","315.95","186,694,600.00","158.04","143.89","313.50","298.57","283.64","-8.37","300.64","298.57","304.33","298.57","63.35","4.28","305.73","23.80","0.26","3.82","3.31","0.51","289.37","0.75","0.28","301.09","311.58","977,848.88","2,046,861.25","-1,069,012.38","344.96","306.83","268.70","61.10","306.33","292.98","289.76","307.91","261.12","28.47","315.95","10.29","326.20","310.66","295.13","305.58","307.27","307.39","306.83","306.10","304.96","301.90","301.74","301.82","302.06","302.38","303.08","1.24","5.68","-5.65","0","315.95","305.54","1.29","-9.00","-46,747,811.92","1.22","2.03","12.58","40.13","315.95","295.89","275.82","-2.35","2.65","12.88","8.07","52.79","","-11.12","-4.03","-2.58","0.33","-5.50","-5.48","14.77","322.84","300.64","278.44","47.43","1.39","0.15","13.47","7.88","290.93","322.26","276.74","64.29","64.29","0","294.82","300.49","306.14","22.00","26.85","21.21","10,188.60","97.26"
"2022-04-06T22:00:00.000Z","301.37","0.62","0.73","31,411,200","49.41","322.53","301.43","280.33","102.28","298.67","298.67","298.67","","-69.26","306.36","1.04","0.91","-27.61","-1,316,632.09","0.09","0.33","50.03","2.05","306.23","0.15","7.30","0.20","77.23","89.54","-147,456,500.00","309.31","133.34","293.28","46.94","67.59","46.94","67.59","2.02","50.75","317.49","307.23","296.96","11.35","","","77.96","76.09","","25.00","49.41","49.97","0.10","0.17","-0.07","0.80","0.49","1.36","68.69","-68.69","-42.80","-0.30","55.00","45.33","53.66","33.12","1.00","307.00","293.00","7,388,491.80","0.67","0.31","3.16","-0.72","86.97","93.57","298.09","326.17","280.22","344.04","252.14","372.12","234.27","0.97","315.57","218,105,800.00","159.03","144.05","313.60","298.67","283.73","-6.27","301.43","298.67","304.51","298.67","54.51","0.94","305.95","23.83","0.23","3.16","3.28","-0.12","292.73","0.39","0.08","303.86","309.31","265,599.73","1,792,395.32","-1,526,795.59","343.80","305.84","267.87","62.22","306.15","292.98","289.91","307.91","261.50","27.56","315.95","7.30","325.79","310.28","294.76","303.47","305.31","306.06","305.84","305.37","304.52","301.86","301.72","301.80","302.03","302.34","303.02","1.19","6.07","-5.52","0","315.95","305.54","-1.44","-8.74","-31,678,297.27","0.41","1.22","3.54","40.13","315.95","295.89","275.82","-1.76","6.49","10.38","-2.93","56.11","","-5.39","-2.63","3.69","0.31","-5.52","-5.50","14.00","322.53","301.43","280.33","49.86","1.39","0.15","10.97","7.84","290.93","323.96","278.78","57.14","57.14","0","295.80","301.87","307.39","20.54","25.39","20.45","10,321.94","102.28"
"2022-04-07T22:00:00.000Z","296.97","-1.46","-1.35","24,361,900","46.15","321.11","302.28","283.44","97.88","298.61","298.61","298.61","","-96.49","306.33","1.01","0.92","-14.07","-1,676,040.41","0.06","0.33","46.76","2.57","306.23","0.12","5.09","0.19","55.53","82.74","-171,818,400.00","305.70","-410.80","293.28","21.13","45.70","21.13","45.70","-28.90","36.27","314.76","304.74","294.72","11.82","","","75.81","74.16","","12.50","46.15","46.54","0.05","0.13","-0.08","-0.09","0.65","1.21","62.88","-62.88","-47.89","-0.92","55.00","41.71","52.62","38.39","-1.00","307.00","293.00","7,032,808.71","0.66","-0.73","2.26","-1.35","86.97","93.53","298.09","326.17","280.22","344.04","252.14","372.12","234.27","0.96","314.80","193,743,900.00","156.71","144.19","313.54","298.61","283.68","-10.46","302.28","298.61","304.66","298.61","48.02","-2.19","306.03","23.81","0.20","2.26","3.08","-0.82","294.90","-0.14","0.01","307.69","305.70","-231,451.17","1,503,274.39","-1,734,725.57","340.94","304.22","267.51","66.17","306.12","292.98","290.32","307.91","266.82","28.34","315.95","4.84","324.80","309.33","293.87","300.22","302.53","304.04","304.22","304.08","303.57","301.55","301.45","301.57","301.81","302.13","302.83","1.15","5.54","-5.77","0","315.95","305.54","-2.81","-7.65","-42,465,999.28","-0.29","0.41","0.83","40.13","315.95","295.89","275.82","-3.15","4.05","7.31","-31.93","58.50","","-34.15","-2.94","-1.57","0.33","-5.55","-5.52","12.46","321.11","302.28","283.44","35.92","1.40","0.10","8.89","7.64","290.93","318.09","275.85","50.00","50.00","0","297.08","302.62","308.39","19.56","24.25","19.75","9,911.13","97.88"
"2022-04-10T22:00:00.000Z","285.26","-3.94","-3.83","34,569,300","38.81","319.41","302.72","286.03","86.17","298.15","298.15","298.15","","-99.16","305.19","0.89","1.02","25.25","-1,124,262.42","0.06","0.31","41.67","3.63","305.16","0.07","11.97","0.16","32.53","72.70","-206,387,700.00","299.84","-1,779.35","312.23","11.69","26.59","11.69","26.59","-59.60","18.84","309.19","298.80","288.40","16.15","","","70.06","77.23","","6.25","38.81","41.99","-0.01","0.07","-0.08","-2.17","0","3.17","61.14","-61.14","-55.50","-1.75","55.00","32.30","46.50","41.79","-1.00","293.00","283.00","5,669,687.17","0.65","-6.18","0.59","-2.57","83.54","93.48","298.09","326.17","280.22","344.04","252.14","372.12","234.27","0.94","313.69","159,174,600.00","156.71","144.34","313.06","298.15","283.24","-20.60","302.72","298.15","304.76","298.15","40.53","-18.80","305.10","23.78","0.22","0.59","2.58","-1.99","296.28","-0.84","0.17","311.56","299.84","-901,619.39","1,159,718.14","-2,061,337.53","339.80","300.78","261.75","63.76","300.48","292.98","290.32","307.91","254.08","30.13","315.95","7.61","322.57","307.21","291.85","292.74","296.77","299.86","300.78","301.18","301.28","300.50","300.55","300.77","301.09","301.47","302.25","1.13","5.48","-3.24","0","315.95","305.54","-8.65","-16.26","-94,228,886.18","-0.90","-0.29","-21.76","40.13","315.95","295.89","275.82","-6.56","-5.13","2.91","-141.61","43.62","","-63.86","-5.11","1.13","0.32","-5.57","-5.55","11.03","319.41","302.72","286.03","-2.30","1.48","-0.01","4.14","7.95","290.93","309.34","261.18","-57.14","42.86","100.00","298.36","303.84","307.08","17.46","31.77","20.42","8,131.78","86.17"
