"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Visitor Trend","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Short % of Float","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌P Rel‌ (SPY)","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌Perf Idx‌ (120,SPY)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Beta‌ (20,SPY)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2022-03-16T23:00:00.000Z","290.53","3.73","4.11","66,582,900","52.13","299.89","277.06","254.23","62.37","302.51","302.51","302.51","","-13.66","278.07","1.04","0.89","-12.47","-2,499,386.43","0.17","0.31","59.64","8.25","277.95","0.09","16.43","-0.45","37.95","22.41","400,523,100.00","271.09","1,207.62","309.45","67.64","54.81","67.64","54.81","11.98","4.33","293.94","271.70","249.45","21.48","","","83.71","98.26","","51.57","52.13","51.80","-0.15","-0.15","0","-8.42","1.88","0.41","54.80","-54.80","52.29","3.11","45.00","112.76","-87.40","-107.50","1.00","293.00","271.00","56,856,441.58","0.66","7.62","-7.01","0.74","97.89","112.49","279.80","326.27","243.68","362.39","197.21","408.86","161.09","0.93","246.96","808,460,100.00","121.13","97.51","317.63","302.51","287.38","13.89","277.06","302.51","283.12","302.51","53.07","20.58","277.71","24.32","0.25","-7.01","-9.21","2.20","252.01","-1.13","0.18","286.90","271.09","1,917,585.26","-1,243,166.41","3,160,751.68","359.77","276.92","194.07","48.94","271.84","274.38","311.65","333.33","332.67","59.69","296.63","16.43","286.39","272.76","259.12","281.70","278.20","276.87","276.92","277.34","278.39","286.76","289.68","292.36","294.75","296.79","299.90","1.44","9.71","-7.96","0","296.63","252.01","14.02","-2.40","184,024,878.13","-0.35","-0.86","10.80","75.48","308.81","271.07","233.33","4.35","-17.78","-2.54","65.67","61.42","","11.65","6.69","-7.12","0.09","-5.49","-5.53","16.48","299.89","277.06","254.23","79.51","1.87","0.05","-16.71","17.01","309.18","338.23","242.84","-64.29","14.29","78.57","292.31","282.60","274.64","20.14","28.06","30.07","8,670.53","62.37"
"2022-03-17T23:00:00.000Z","301.80","3.88","4.25","100,414,200","55.92","301.98","277.54","253.10","75.03","301.29","301.29","301.29","","-1.62","278.98","1.06","0.93","1.42","-13,075.34","0.23","0.30","59.79","8.06","278.89","0.14","13.49","-0.40","49.75","27.88","500,937,300.00","278.77","1,417.95","309.45","82.54","66.89","82.54","66.89","43.10","11.38","300.96","279.03","257.10","23.99","","","85.18","92.62","","75.79","55.92","55.58","-0.05","-0.15","0.10","-5.30","1.89","0.15","61.23","-61.23","53.41","3.19","50.00","119.79","-72.00","-101.27","1.00","307.00","283.00","60,749,278.63","0.68","4.02","-4.54","1.42","101.68","112.54","279.80","326.27","243.68","362.39","197.21","408.86","161.09","0.96","247.95","908,874,300.00","121.13","97.58","316.36","301.29","286.23","24.44","277.54","301.29","283.68","301.29","53.35","11.65","278.70","24.43","0.13","-4.54","-8.28","3.74","252.01","-0.08","0","279.83","278.77","4,155,794.65","-471,886.26","4,627,680.91","362.75","281.44","200.14","54.32","277.32","273.97","311.65","333.33","292.14","61.75","296.63","13.49","286.64","272.99","259.34","291.75","286.07","282.41","281.44","281.10","281.32","287.73","290.35","292.82","295.05","296.99","299.97","1.44","9.36","-9.61","0","296.63","252.01","21.52","8.04","319,306,880.11","0.23","-0.35","0.37","72.83","306.17","269.75","233.33","8.07","-12.61","0.60","151.92","55.13","","35.25","7.63","-1.47","0.18","-5.44","-5.49","17.61","301.98","277.54","253.10","99.62","1.87","0.04","-12.73","16.76","309.18","348.04","255.55","28.57","100.00","71.43","290.75","281.39","271.78","23.65","26.45","28.32","10,088.48","75.03"
"2022-03-20T23:00:00.000Z","307.05","1.74","2.12","81,981,600","57.61","306.07","278.61","251.16","80.29","300.33","300.33","300.33","","-11.61","280.29","1.06","0.90","9.65","464,631.36","0.11","0.30","58.91","7.82","280.18","0.12","12.49","-0.34","61.79","34.66","582,918,900.00","287.18","748.75","309.45","91.04","80.40","91.04","80.40","60.49","20.31","310.90","289.35","267.80","27.68","","","93.95","89.13","","87.89","57.61","59.62","0.06","-0.09","0.15","-3.15","2.08","0.02","68.34","-68.34","44.69","2.64","55.00","126.83","-57.27","-93.92","1.00","317.00","293.00","62,177,231.18","0.69","6.57","-2.13","1.71","101.68","112.57","279.80","326.27","243.68","362.39","197.21","408.86","161.09","0.97","250.14","990,855,900.00","123.24","97.66","315.35","300.33","285.32","27.43","278.61","300.33","284.21","300.33","53.94","18.93","279.97","24.43","0.15","-2.13","-7.05","4.91","252.01","1.01","0.09","273.03","287.18","5,787,272.59","422,279.29","5,364,993.30","365.52","286.10","206.68","57.38","283.15","273.81","314.35","333.33","293.84","56.14","302.62","11.92","289.19","275.42","261.65","299.40","293.06","287.88","286.10","285.09","284.54","288.98","291.28","293.52","295.57","297.39","300.20","1.49","11.44","-6.42","0","296.63","252.01","29.48","17.56","335,256,084.62","0.78","0.23","3.32","69.28","302.62","267.97","233.33","9.42","-14.07","4.13","194.81","47.35","","34.32","6.47","-3.34","0.18","-5.41","-5.45","19.71","306.07","278.61","251.16","101.80","1.86","0.07","-3.21","16.45","309.18","351.54","262.56","35.71","100.00","64.29","290.09","278.65","272.23","27.43","25.02","26.63","10,837.23","80.29"
"2022-03-21T23:00:00.000Z","331.33","7.91","8.28","105,868,500","64.39","317.15","281.49","245.82","104.56","300.11","300.11","300.11","","-1.60","282.77","1.09","0.82","41.83","2,739,115.73","0.13","0.34","69.25","7.72","282.59","0.17","25.57","-0.24","79.81","43.69","688,787,400.00","302.03","3,488.31","269.56","95.05","89.54","95.05","89.54","76.34","30.49","324.48","302.16","279.83","37.76","","","113.42","74.35","","93.95","64.39","64.45","0.18","0.01","0.17","1.28","2.49","0.56","61.34","-61.34","49.66","5.85","60.00","142.91","-34.79","-85.46","1.00","337.00","307.00","70,546,394.19","0.74","12.97","1.71","2.86","109.72","112.64","279.80","326.27","243.68","362.39","197.21","408.86","161.09","1.04","253.99","1,096,724,400.00","123.24","97.76","315.12","300.11","285.11","47.38","281.49","300.11","284.86","300.11","55.90","38.03","282.22","24.55","0.24","1.71","-5.30","7.01","252.01","2.88","0.38","261.74","302.03","7,770,637.07","1,472,044.69","6,298,592.38","378.59","294.32","210.06","62.62","292.32","282.98","308.84","333.33","292.50","63.57","314.28","25.37","294.43","280.41","266.39","315.36","305.82","297.54","294.32","292.21","290.38","291.71","293.50","295.36","297.13","298.72","301.22","1.57","12.75","-1.88","0","296.63","252.01","41.17","15.80","654,473,714.61","1.30","0.78","26.10","80.95","314.28","273.81","233.33","16.94","2.62","10.72","232.36","39.52","","42.16","8.84","5.26","0.25","-5.34","-5.40","25.34","317.15","281.49","245.82","119.88","1.92","0.11","8.36","17.10","309.18","382.26","280.39","42.86","100.00","57.14","289.12","276.36","274.48","32.16","22.35","26.01","14,325.55","104.56"
"2022-03-22T23:00:00.000Z","333.04","0.52","0.89","120,676,200","64.82","325.38","285.40","245.43","112.13","299.72","299.72","299.72","","-14.61","286.45","1.19","0.76","95.83","5,671,145.19","0.14","0.40","69.21","7.33","286.22","0.14","21.43","-0.14","94.77","53.91","809,463,600.00","314.31","595.63","283.82","90.72","92.27","90.72","92.27","77.25","39.00","335.45","312.75","290.05","45.50","","","112.71","76.86","","96.97","64.82","69.20","0.26","0.11","0.14","3.91","2.38","0.28","66.82","-66.82","36.41","8.52","65.00","158.84","-12.90","-75.26","1.00","347.00","317.00","71,169,220.47","0.75","19.04","4.84","2.64","110.29","112.71","279.80","326.27","243.68","362.39","197.21","408.86","161.09","1.05","260.28","1,217,400,600.00","123.24","97.87","314.71","299.72","284.73","43.68","285.40","299.72","285.52","299.72","64.54","53.27","285.77","24.76","0.18","4.84","-3.27","8.11","252.01","4.18","0.55","255.78","314.31","9,875,329.09","2,672,513.89","7,202,815.20","387.92","301.36","214.81","70.60","299.46","290.12","308.84","333.33","290.25","62.68","332.62","21.43","301.78","287.41","273.04","324.20","314.89","305.43","301.36","298.49","295.72","294.38","295.70","297.20","298.69","300.06","302.26","1.66","11.80","-2.68","0","296.63","252.01","49.51","28.08","590,457,320.18","1.79","1.30","50.77","99.29","332.62","282.98","233.33","15.99","-3.85","17.06","237.93","33.91","","52.78","5.62","6.96","0.27","-5.27","-5.34","28.01","325.38","285.40","245.43","109.57","1.75","0.19","19.83","17.41","278.71","386.64","279.43","50.00","100.00","50.00","287.87","276.07","278.76","35.19","20.38","26.06","14,921.17","112.13"
"2022-03-23T23:00:00.000Z","337.97","1.48","1.86","68,920,800","66.08","334.04","288.96","243.88","120.51","299.38","299.38","299.38","","-9.41","290.52","1.21","0.74","2.87","3,775,054.94","0.11","0.42","68.27","6.90","290.25","0.15","11.90","-0.02","100.00","63.12","878,384,400.00","326.28","453.43","285.56","91.46","92.41","91.46","92.41","78.60","46.20","344.45","322.24","300.02","52.17","","","104.33","78.65","","98.49","66.08","73.48","0.30","0.21","0.10","5.65","1.98","0.81","54.70","-54.70","28.06","9.29","65.00","178.05","12.26","-62.49","1.00","347.00","317.00","72,190,842.34","0.75","20.95","7.63","2.80","110.29","112.78","279.80","326.27","243.68","362.39","197.21","408.86","161.09","1.05","268.94","1,286,321,400.00","125.06","97.97","314.35","299.38","284.41","43.35","288.96","299.38","286.21","299.38","70.80","58.54","289.72","24.93","0.17","7.63","-1.09","8.72","252.01","5.38","0.69","250.97","326.28","10,659,682.70","3,813,538.00","6,846,144.69","391.87","308.02","224.17","65.11","299.46","290.12","308.84","333.33","300.98","59.14","346.90","11.90","311.01","296.20","281.39","331.09","322.58","312.66","308.02","304.56","301.00","297.19","298.05","299.19","300.40","301.55","303.43","1.73","8.69","-7.68","0","296.63","252.01","38.31","26.41","554,711,639.83","2.23","1.79","56.89","113.57","346.90","290.12","233.33","16.02","-4.89","22.40","195.64","34.19","","79.04","3.46","2.33","0.22","-5.23","-5.28","31.20","334.04","288.96","243.88","104.37","1.60","0.22","29.29","17.02","279.86","388.00","287.95","50.00","92.86","42.86","285.68","276.99","284.67","33.43","19.36","26.10","15,374.60","120.51"
"2022-03-24T23:00:00.000Z","336.88","-0.32","0.05","62,031,600","65.52","341.03","292.30","243.57","116.79","298.75","298.75","298.75","","-10.56","295.05","1.27","0.74","-14.43","1,696,927.76","0.14","0.42","67.52","5.99","294.66","0.15","8.16","0.10","100.00","70.50","816,352,800.00","334.69","-19.78","290.18","88.47","90.22","88.47","90.22","78.96","52.15","350.69","329.25","307.81","55.37","","","105.71","80.75","","99.24","65.52","63.87","0.34","0.27","0.07","6.35","1.91","0.76","43.86","-43.86","16.65","8.29","60.00","197.75","39.52","-46.27","-1.00","347.00","331.00","71,990,173.96","0.74","25.61","9.65","2.62","110.29","112.85","279.80","326.27","243.68","362.39","197.21","408.86","161.09","1.04","276.74","1,224,289,800.00","124.66","98.08","313.68","298.75","283.81","38.05","292.30","298.75","286.88","298.75","77.02","68.69","293.87","24.99","0.13","9.65","1.06","8.59","252.01","5.92","0.74","251.83","334.69","11,203,424.02","4,869,236.01","6,334,188.01","392.81","313.27","233.72","65.24","299.54","290.12","308.84","333.33","303.08","47.63","346.90","8.16","321.09","305.80","290.51","333.98","327.35","318.04","313.27","309.53","305.48","299.75","300.21","301.03","301.98","302.93","304.53","1.73","4.38","-12.37","1.00","346.90","252.01","32.60","24.44","465,778,468.46","2.66","2.23","61.21","94.89","346.90","299.46","252.01","13.73","-10.13","28.43","159.47","32.14","","97.38","0.65","-4.68","0.20","-5.23","-5.25","33.34","341.03","292.30","243.57","95.74","1.70","0.29","36.43","16.39","285.63","381.79","291.97","50.00","85.71","35.71","283.74","279.35","291.72","32.24","18.67","26.14","15,354.83","116.79"
"2022-03-27T22:00:00.000Z","363.95","8.03","8.41","102,506,100","71.89","353.83","295.99","238.15","143.85","299.15","299.15","299.15","","-1.77","301.32","1.31","0.65","27.50","3,278,162.27","0.44","0.47","70.03","5.26","300.90","0.19","29.08","0.24","100.00","76.40","918,858,900.00","349.05","4,169.36","306.40","92.76","90.90","92.76","90.90","84.33","58.01","363.16","340.63","318.10","63.90","","","140.85","72.12","","99.62","71.89","68.34","0.40","0.33","0.08","8.86","4.11","0","39.60","-39.60","33.17","8.10","60.00","228.03","76.24","-26.10","1.00","367.00","349.00","80,226,034.60","0.80","32.44","13.27","3.54","119.15","112.97","279.80","326.27","243.68","362.39","197.21","408.86","161.09","1.11","283.75","1,326,795,900.00","124.66","98.19","314.11","299.15","284.19","58.07","295.99","299.15","287.68","299.15","84.48","89.15","300.05","25.00","0.14","13.27","3.50","9.77","252.01","7.15","0.81","248.98","349.05","12,542,231.34","5,965,378.20","6,576,853.14","408.61","322.48","236.35","63.20","316.69","299.65","308.84","333.33","317.54","41.42","346.90","14.76","331.87","316.06","300.26","348.97","339.55","328.24","322.48","317.91","312.79","303.89","303.75","304.10","304.68","305.33","306.48","1.73","0.02","-17.64","0","346.90","252.01","49.97","35.21","795,595,368.91","3.08","2.66","96.80","94.89","346.90","299.46","252.01","20.28","13.32","37.76","187.69","26.29","","97.79","4.09","-8.82","0.20","-5.24","-5.23","39.08","353.83","295.99","238.15","108.74","1.81","0.30","45.01","17.29","285.87","417.33","310.57","71.43","100.00","28.57","282.99","282.98","300.61","38.84","16.43","27.17","19,524.18","143.85"
"2022-03-28T22:00:00.000Z","366.52","0.71","1.08","73,614,900","72.41","365.23","299.91","234.59","152.67","299.48","299.48","299.48","","-4.24","307.13","1.28","0.65","24.38","2,174,952.14","0.09","0.49","67.55","5.22","306.74","0.20","13.89","0.37","100.00","81.12","992,473,800.00","363.16","161.34","313.97","94.48","91.90","94.48","91.90","87.06","63.29","369.90","347.67","325.44","71.02","","","148.66","69.52","","99.81","72.41","71.94","0.47","0.38","0.09","11.10","2.24","0.28","49.71","-49.71","28.95","6.06","65.00","253.80","108.37","-3.11","1.00","373.00","353.00","80,747,217.65","0.79","28.01","16.17","3.45","119.15","113.09","279.80","326.27","243.68","362.39","197.21","408.86","161.09","1.11","293.62","1,400,410,800.00","125.54","98.30","314.46","299.48","284.51","52.20","299.91","299.48","288.49","299.48","84.93","80.20","305.95","24.97","0.19","16.17","6.03","10.13","252.01","8.44","0.92","245.03","363.16","13,114,759.56","6,986,718.39","6,128,041.17","414.95","330.49","246.03","62.80","323.41","302.46","307.62","333.33","291.09","43.09","365.96","13.89","342.07","325.78","309.49","357.74","348.54","336.75","330.49","325.39","319.51","307.93","307.23","307.14","307.37","307.73","308.45","1.79","4.57","-20.01","0","346.90","252.01","48.38","34.49","709,036,434.25","3.50","3.08","93.41","113.95","365.96","308.99","252.01","18.88","13.42","45.92","162.20","24.77","","97.53","0.92","-1.60","0.23","-5.26","-5.25","43.56","365.23","299.91","234.59","100.99","1.82","0.24","52.15","17.05","311.21","417.56","315.49","78.57","100.00","21.43","283.03","287.60","307.60","38.94","15.48","28.31","19,685.53","152.67"
"2022-03-29T22:00:00.000Z","364.66","-0.51","-0.13","59,865,000","71.38","374.51","303.48","232.45","146.02","299.90","299.90","299.90","","-5.79","313.35","1.34","0.64","2.07","188,969.82","0.19","0.51","67.43","5.06","313.00","0.18","9.98","0.51","100.00","84.90","932,608,800.00","373.53","-101.60","318.61","96.07","94.43","96.07","94.43","87.36","67.66","375.61","354.00","332.38","74.59","","","164.21","68.46","","99.91","71.38","64.64","0.49","0.43","0.06","12.12","2.17","0.74","45.55","-45.55","20.23","4.89","60.00","270.40","131.97","21.27","-1.00","373.00","359.00","80,443,417.49","0.79","30.50","18.10","3.15","119.15","113.20","279.80","326.27","243.68","362.39","197.21","408.86","161.09","1.10","304.53","1,340,545,800.00","124.90","98.42","314.90","299.90","284.91","41.24","303.48","299.90","289.31","299.90","89.75","85.23","312.30","24.79","0.17","18.10","8.45","9.65","252.01","9.10","0.97","246.19","373.53","13,313,887.34","7,890,599.67","5,423,287.67","417.71","336.70","255.70","62.42","330.36","302.46","300.85","333.33","288.55","45.50","371.59","9.98","351.14","334.42","317.70","361.20","353.91","342.95","336.70","331.43","325.15","311.59","310.42","309.95","309.86","309.96","310.29","1.81","9.65","-19.72","0","346.90","252.01","42.18","32.20","591,838,393.64","3.91","3.50","103.69","119.58","371.59","311.80","252.01","15.98","11.99","51.90","135.94","23.73","","92.62","-2.43","-0.16","0.19","-5.29","-5.26","46.81","374.51","303.48","232.45","93.07","1.92","0.27","56.55","16.55","314.31","411.48","317.85","78.57","92.86","14.29","284.01","293.67","313.39","37.26","14.81","29.36","19,583.93","146.02"
"2022-03-30T22:00:00.000Z","359.20","-1.50","-1.12","48,992,700","68.30","381.55","307.45","233.35","137.51","300.45","300.45","300.45","","-10.36","319.94","1.37","0.63","-26.92","-2,236,458.73","0.21","0.52","61.26","4.40","319.54","0.14","8.83","0.62","100.00","87.92","883,616,100.00","378.00","-513.81","318.61","93.20","94.58","93.20","94.58","83.67","70.57","379.18","358.24","337.30","72.55","2.45","2.99","179.59","62.59","76,035,657.00","99.95","68.30","59.05","0.45","0.46","-0.01","12.17","2.08","1.25","39.87","-39.87","6.95","3.92","60.00","287.44","155.37","46.53","-1.00","373.00","353.00","79,709,418.01","0.80","35.49","18.98","2.54","119.15","113.32","279.80","326.27","243.68","362.39","197.21","408.86","161.09","1.10","313.92","1,291,553,100.00","123.03","98.54","315.47","300.45","285.43","28.12","307.45","300.45","290.10","300.45","89.85","94.08","318.75","24.43","0.18","18.98","10.55","8.42","252.01","8.75","0.95","255.50","378.00","11,135,094.87","8,354,098.98","2,780,995.89","418.11","340.79","263.47","65.45","336.98","302.46","294.64","328.09","262.37","49.09","371.59","8.83","359.11","342.01","324.91","360.20","355.68","346.56","340.79","335.70","329.41","314.66","313.13","312.35","312.00","311.89","311.89","1.81","13.02","-23.52","1.00","371.59","252.01","34.29","25.45","469,052,524.06","3.83","3.91","107.86","119.58","371.59","311.80","252.01","11.86","6.81","56.13","110.61","22.38","0.78","77.32","-5.24","-5.89","0.19","-5.33","-5.29","48.20","381.55","307.45","233.35","84.92","1.87","0.29","60.44","15.99","314.31","401.95","316.45","78.57","85.71","7.14","285.88","298.90","322.42","35.79","15.32","30.13","19,070.12","137.51"
"2022-03-31T22:00:00.000Z","361.53","0.65","1.03","54,263,100","68.92","388.05","311.56","235.06","143.49","301.04","301.04","301.04","","-8.43","327.33","1.42","0.56","-23.74","-3,690,805.78","0.14","0.53","65.65","2.75","326.87","0.15","9.37","0.72","100.00","90.33","937,879,200.00","379.01","78.94","318.61","91.81","93.69","91.81","93.69","80.11","72.31","383.53","363.17","342.82","65.33","","","198.93","71.64","","99.98","68.92","62.05","0.37","0.45","-0.08","12.20","2.02","1.38","28.50","-28.50","5.53","1.40","65.00","303.41","176.70","72.53","1.00","367.00","353.00","80,061,401.00","0.80","41.52","19.63","2.30","119.92","113.43","327.60","403.19","283.61","447.18","208.02","522.77","164.04","1.10","322.00","1,345,816,200.00","123.03","98.66","316.09","301.04","285.99","23.66","311.56","301.04","290.88","301.04","89.54","106.07","325.95","24.19","0.17","19.63","12.37","7.26","252.01","7.74","0.91","270.65","379.01","9,018,510.50","8,449,014.91","569,495.59","418.84","344.56","270.29","67.26","339.42","311.80","281.76","318.00","266.68","48.66","371.59","9.37","366.27","348.83","331.39","360.87","357.63","349.89","344.56","339.67","333.42","317.69","315.82","314.75","314.16","313.84","313.52","1.81","15.10","-27.26","0","371.59","252.01","27.47","18.10","420,106,776.96","3.39","3.83","124.21","119.58","371.59","311.80","252.01","9.99","8.94","59.72","95.29","21.45","","76.39","-4.84","-6.41","0.21","-5.36","-5.32","49.10","388.05","311.56","235.06","82.66","1.89","0.32","63.25","15.52","314.31","401.36","321.70","78.57","78.57","0","288.50","303.61","330.87","34.25","16.19","30.53","19,149.05","143.49"
