Calls,"June 17th, 2025 7:36PM",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
MSFT260116P00265000,2025-12-06 12:05:00,265,0.80,0.76,0.82,0.00,0.00%,1,1.809,37.96%
MSFT260116P00270000,6/17/2025 10:48 AM,270,0.87,0.83,0.91,0.05,6.10%,20,2.913,37.50%
MSFT260116P00275000,2025-11-06 13:21:00,275,0.95,0.91,1.01,0.00,0.00%,1,1.105,37.04%
MSFT260116P00280000,6/16/2025 3:50 PM,280,1.00,1.01,1.11,0.00,0.00%,1,757,36.54%
MSFT260116P00285000,6/16/2025 3:45 PM,285,1.08,1.13,1.21,0.00,0.00%,112,651,36.00%
MSFT260116P00290000,6/17/2025 10:25 AM,290,1.27,1.25,1.33,0.06,4.96%,7,1.9,35.52%
MSFT260116P00295000,6/16/2025 12:11 PM,295,1.31,1.39,1.46,0.00,0.00%,2,460,35.05%
MSFT260116P00300000,6/16/2025 10:00 AM,300,1.56,1.53,1.60,0.11,7.59%,5,3.406,34.56%
MSFT260116P00305000,6/13/2025 10:39 AM,305,1.79,1.67,1.75,0.00,0.00%,1,452,34.08%
MSFT260116P00310000,6/16/2025 1:21 PM,310,1.79,1.84,1.93,0.00,0.00%,2,1.851,33.67%
MSFT260116P00315000,6/13/2025 2:33 PM,315,2.37,2.02,2.11,0.00,0.00%,201,1.095,33.20%
MSFT260116P00320000,6/17/2025 12:26 PM,320,2.25,2.22,2.29,0.11,5.14%,1,4.969,32.70%
MSFT260116P00325000,6/13/2025 11:05 AM,325,2.57,2.43,2.50,0.00,0.00%,1,1.994,32.24%
MSFT260116P00330000,6/17/2025 9:35 AM,330,2.64,2.66,2.73,0.03,1.15%,2,2.414,31.79%
MSFT260116P00335000,6/13/2025 1:55 PM,335,3.05,2.89,2.99,0.00,0.00%,10,938,31.38%
MSFT260116P00340000,6/17/2025 11:07 AM,340,3.15,3.15,3.25,0.16,5.35%,2,2.414,30.91%
MSFT260116P00345000,6/17/2025 9:55 AM,345,3.57,3.45,3.55,0.29,8.84%,3,2.792,30.49%
MSFT260116P00350000,6/17/2025 12:37 PM,350,3.74,3.75,3.85,0.20,5.65%,20,7.99,30.02%
MSFT260116P00355000,6/17/2025 10:13 AM,355,4.15,4.05,4.20,0.22,5.60%,315,2.627,29.61%
MSFT260116P00360000,6/16/2025 12:23 PM,360,4.19,4.45,4.55,0.00,0.00%,4,4.111,29.14%
MSFT260116P00365000,6/16/2025 3:29 PM,365,4.85,4.85,4.95,0.22,4.75%,3,2.172,28.72%
MSFT260116P00370000,6/17/2025 12:32 PM,370,5.25,5.25,5.40,0.25,5.00%,5,4.437,28.33%
MSFT260116P00375000,6/16/2025 12:22 PM,375,5.35,5.65,5.85,0.00,0.00%,3,3.382,27.88%
MSFT260116P00380000,6/16/2025 2:28 PM,380,5.95,6.20,6.30,0.00,0.00%,10,5.053,27.39%
MSFT260116P00385000,6/17/2025 12:08 PM,385,6.70,6.75,6.85,0.22,3.40%,4,3.863,26.99%
MSFT260116P00390000,6/16/2025 1:41 PM,390,7.40,7.30,7.45,0.50,7.25%,15,3.336,26.60%
MSFT260116P00395000,6/17/2025 11:15 AM,395,7.90,7.95,8.00,0.25,3.27%,5,2.017,26.09%
MSFT260116P00400000,6/17/2025 10:59 AM,400,8.63,8.60,8.75,0.26,3.11%,27,5.278,25.77%
MSFT260116P00405000,6/17/2025 10:27 AM,405,9.40,9.35,9.55,0.55,6.21%,3,1.012,25.43%
MSFT260116P00410000,6/17/2025 11:27 AM,410,10.10,10.20,10.35,0.25,2.54%,12,2.233,25.04%
MSFT260116P00415000,6/17/2025 12:56 PM,415,11.15,11.00,11.20,0.45,4.21%,39,1.486,24.63%
MSFT260116P00420000,6/17/2025 11:28 AM,420,11.92,12.00,12.20,0.32,2.76%,8,5.415,24.31%
MSFT260116P00425000,6/17/2025 11:30 AM,425,13.00,13.00,13.15,0.50,4.00%,6,4.779,23.87%
MSFT260116P00430000,6/17/2025 11:15 AM,430,14.00,14.05,14.20,0.45,3.32%,10,2.448,23.46%
MSFT260116P00435000,6/17/2025 11:38 AM,435,15.15,15.25,15.45,0.45,3.06%,17,1.003,23.16%
MSFT260116P00440000,6/17/2025 12:37 PM,440,16.35,16.45,16.65,0.45,2.83%,24,2.008,22.74%
MSFT260116P00445000,6/17/2025 11:36 AM,445,17.80,17.85,18.05,0.60,3.49%,6,1.747,22.41%
MSFT260116P00450000,6/17/2025 11:19 AM,450,19.20,19.30,19.50,0.45,2.40%,1.215,2.365,22.04%
MSFT260116P00455000,6/17/2025 12:55 PM,455,20.91,20.80,21.05,1.01,5.08%,3,1.066,21.68%
MSFT260116P00460000,6/16/2025 2:29 PM,460,22.50,22.50,22.70,0.74,3.40%,1,893,21.31%
MSFT260116P00465000,6/17/2025 11:56 AM,465,24.15,24.20,24.45,0.61,2.59%,1,465,20.93%
MSFT260116P00470000,6/17/2025 11:46 AM,470,25.95,26.10,26.40,0.60,2.37%,2,2.727,20.61%
MSFT260116P00475000,6/17/2025 12:59 PM,475,28.25,28.10,28.35,1.00,3.67%,12,2.338,20.20%
MSFT260116P00480000,6/17/2025 11:46 AM,480,29.85,30.25,30.50,0.24,0.81%,9,2.035,19.85%
MSFT260116P00485000,6/16/2025 12:33 PM,485,31.10,32.45,32.80,0.00,0.00%,92,669,19.50%
MSFT260116P00490000,6/17/2025 11:46 AM,490,34.55,34.80,35.10,0.41,1.20%,51,320,19.07%
MSFT260116P00495000,6/16/2025 3:06 PM,495,36.64,37.35,37.70,0.00,0.00%,324,370,18.74%
MSFT260116P00500000,6/16/2025 3:55 PM,500,40.71,40.05,40.40,1.76,4.52%,10,650,18.37%
MSFT260116P00505000,2025-12-06 15:07:00,505,41.35,42.80,43.20,0.00,0.00%,11,53,17.97%
MSFT260116P00510000,6/13/2025 9:45 AM,510,45.65,45.70,46.20,0.00,0.00%,50,61,17.60%
MSFT260116P00515000,2025-12-06 15:07:00,515,47.25,48.80,49.30,0.00,0.00%,1,68,17.19%
MSFT260116P00520000,2025-12-06 15:07:00,520,50.46,52.10,52.70,0.00,0.00%,5,189,16.89%
MSFT260116P00525000,2025-11-06 13:01:00,525,56.90,55.45,56.05,0.00,0.00%,23,47,16.42%
MSFT260116P00530000,2025-11-06 14:44:00,530,61.95,58.85,60.00,0.00,0.00%,48,108,16.34%
MSFT260116P00535000,2025-10-06 15:48:00,535,67.80,62.55,63.55,0.00,0.00%,3,211,15.76%
MSFT260116P00540000,6/13/2025 3:37 PM,540,68.95,66.25,67.35,0.00,0.00%,40,133,15.24%
MSFT260116P00545000,2025-10-06 15:05:00,545,75.90,70.25,71.35,0.00,0.00%,21,107,14.75%
MSFT260116P00550000,2025-10-06 14:55:00,550,81.15,74.40,75.45,0.00,0.00%,4,33,14.18%
MSFT260116P00560000,6/13/2025 3:18 PM,560,86.00,82.50,84.50,0.00,0.00%,2,1,13.76%
MSFT260116P00570000,2025-12-05 14:18:00,570,123.53,95.60,99.35,0.00,0.00%,1,0,21.81%
MSFT260116P00580000,1/30/2025 12:00 PM,580,163.96,181.00,184.35,0.00,0.00%,2,0,78.51%
MSFT260116P00600000,2025-01-05 09:37:00,600,168.68,138.25,141.90,0.00,0.00%,5,0,37.95%
MSFT260116P00610000,6/28/2024 3:36 PM,610,158.99,182.50,187.00,0.00,0.00%,6,0,64.30%
MSFT260116P00620000,5/15/2025 2:09 PM,620,166.28,143.40,147.05,0.00,0.00%,2,0,25.01%
MSFT260116P00640000,8/15/2024 2:26 PM,640,219.80,207.00,212.00,0.00,0.00%,2,0,65.14%
MSFT260116P00660000,7/17/2024 1:51 PM,660,217.71,239.00,244.00,0.00,0.00%,2,0,76.63%
MSFT260116P00665000,2025-07-04 11:14:00,665,309.45,224.85,228.70,0.00,0.00%,-,0,62.91%
MSFT260116P00670000,7/24/2024 3:05 PM,670,241.57,251.00,255.50,0.00,0.00%,2,0,79.27%
MSFT260116P00680000,11/13/2024 11:09 AM,680,257.05,230.50,235.00,0.00,0.00%,2,0,57.77%
MSFT260116P00695000,5/23/2025 1:30 PM,695,242.19,215.90,219.00,0.00,0.00%,10,0,25.02%
MSFT260116P00700000,1/31/2025 3:31 PM,700,283.70,0.00,0.00,0.00,0.00%,6,0,0.00%
